time,leftsniffing,other,rightsniffing
994.53,0,1,0
994.57,0,1,0
994.6,0,1,0
994.63,0,1,0
994.67,0,1,0
994.7,0,1,0
994.73,0,1,0
994.77,0,1,0
994.8,0,1,0
994.83,0,1,0
994.87,0,1,0
994.9,0,1,0
994.93,0,1,0
994.97,0,1,0
995.0,0,1,0
995.03,0,1,0
995.07,0,1,0
995.1,0,1,0
995.13,0,1,0
995.17,0,1,0
995.2,0,1,0
995.23,0,1,0
995.27,0,1,0
995.3,0,1,0
995.33,0,1,0
995.37,0,1,0
995.4,0,1,0
995.43,0,1,0
995.47,0,1,0
995.5,0,1,0
995.53,0,1,0
995.57,0,1,0
995.6,0,1,0
995.63,0,1,0
995.67,0,1,0
995.7,0,1,0
995.73,0,1,0
995.77,0,1,0
995.8,0,1,0
995.83,0,1,0
995.87,0,1,0
995.9,0,1,0
995.93,0,1,0
995.97,0,1,0
996.0,0,1,0
996.03,0,1,0
996.07,0,1,0
996.1,0,1,0
996.13,0,1,0
996.17,0,1,0
996.2,0,1,0
996.23,0,1,0
996.27,0,1,0
996.3,0,1,0
996.33,0,1,0
996.37,0,1,0
996.4,0,1,0
996.43,0,1,0
996.47,0,1,0
996.5,0,1,0
996.53,0,1,0
996.57,0,1,0
996.6,0,1,0
996.63,0,1,0
996.67,0,1,0
996.7,0,1,0
996.73,0,1,0
996.77,0,1,0
996.8,0,1,0
996.83,0,1,0
996.87,0,1,0
996.9,0,1,0
996.93,0,1,0
996.97,0,1,0
997.0,0,1,0
997.03,0,1,0
997.07,0,1,0
997.1,0,1,0
997.13,0,1,0
997.17,0,1,0
997.2,0,1,0
997.23,0,1,0
997.27,0,1,0
997.3,0,1,0
997.33,0,1,0
997.37,0,1,0
997.4,0,1,0
997.43,0,1,0
997.47,0,1,0
997.5,0,1,0
997.53,0,1,0
997.57,0,1,0
997.6,0,1,0
997.63,0,1,0
997.67,0,1,0
997.7,0,1,0
997.73,0,1,0
997.77,0,1,0
997.8,0,1,0
997.83,0,1,0
997.87,0,1,0
997.9,0,1,0
997.93,0,1,0
997.97,0,1,0
998.0,0,1,0
998.03,0,1,0
998.07,0,1,0
998.1,0,1,0
998.13,0,1,0
998.17,0,1,0
998.2,0,1,0
998.23,0,1,0
998.27,0,1,0
998.3,0,1,0
998.33,0,1,0
998.37,0,1,0
998.4,0,1,0
998.43,0,1,0
998.47,0,1,0
998.5,0,1,0
998.53,0,1,0
998.57,0,1,0
998.6,0,1,0
998.63,0,1,0
998.67,0,1,0
998.7,0,1,0
998.73,0,1,0
998.77,0,1,0
998.8,0,1,0
998.83,0,1,0
998.87,0,1,0
998.9,0,1,0
998.93,0,1,0
998.97,0,1,0
999.0,0,1,0
999.03,0,1,0
999.07,0,1,0
999.1,0,1,0
999.13,0,1,0
999.17,0,1,0
999.2,0,1,0
999.23,0,1,0
999.27,0,1,0
999.3,0,1,0
999.33,0,1,0
999.37,0,1,0
999.4,0,1,0
999.43,0,1,0
999.47,0,1,0
999.5,0,1,0
999.53,0,1,0
999.57,0,1,0
999.6,0,1,0
999.63,0,1,0
999.67,0,1,0
999.7,0,1,0
999.73,0,1,0
999.77,0,1,0
999.8,0,1,0
999.83,0,1,0
999.87,0,1,0
999.9,0,1,0
999.93,0,1,0
999.97,0,1,0
1000.0,0,1,0
1000.03,0,1,0
1000.07,0,1,0
1000.1,0,1,0
1000.13,0,1,0
1000.17,0,1,0
1000.2,0,1,0
1000.23,0,1,0
1000.27,0,1,0
1000.3,0,1,0
1000.33,0,1,0
1000.37,0,1,0
1000.4,0,1,0
1000.43,0,1,0
1000.47,0,1,0
1000.5,0,1,0
1000.53,0,1,0
1000.57,0,1,0
1000.6,0,1,0
1000.63,0,1,0
1000.67,0,1,0
1000.7,0,1,0
1000.73,0,1,0
1000.77,0,1,0
1000.8,0,1,0
1000.83,0,1,0
1000.87,0,1,0
1000.9,0,1,0
1000.93,0,1,0
1000.97,0,1,0
1001.0,0,1,0
1001.03,0,1,0
1001.07,0,1,0
1001.1,0,1,0
1001.13,0,1,0
1001.17,0,1,0
1001.2,0,1,0
1001.23,0,1,0
1001.27,0,1,0
1001.3,0,1,0
1001.33,0,1,0
1001.37,0,1,0
1001.4,0,1,0
1001.43,0,1,0
1001.47,0,1,0
1001.5,0,1,0
1001.53,0,1,0
1001.57,0,1,0
1001.6,0,1,0
1001.63,0,1,0
1001.67,0,1,0
1001.7,0,1,0
1001.73,0,1,0
1001.77,0,1,0
1001.8,0,1,0
1001.83,0,1,0
1001.87,0,1,0
1001.9,0,1,0
1001.93,0,1,0
1001.97,0,1,0
1002.0,0,1,0
1002.03,0,1,0
1002.07,0,1,0
1002.1,0,1,0
1002.13,0,1,0
1002.17,0,1,0
1002.2,0,1,0
1002.23,0,1,0
1002.27,0,1,0
1002.3,0,1,0
1002.33,0,1,0
1002.37,0,1,0
1002.4,0,1,0
1002.43,0,1,0
1002.47,0,1,0
1002.5,0,1,0
1002.53,0,1,0
1002.57,0,1,0
1002.6,0,1,0
1002.63,0,1,0
1002.67,0,1,0
1002.7,0,1,0
1002.73,0,1,0
1002.77,0,1,0
1002.8,0,1,0
1002.83,0,1,0
1002.87,0,1,0
1002.9,0,1,0
1002.93,0,1,0
1002.97,0,1,0
1003.0,0,1,0
1003.03,0,1,0
1003.07,0,1,0
1003.1,0,1,0
1003.13,0,1,0
1003.17,0,1,0
1003.2,0,1,0
1003.23,0,1,0
1003.27,0,1,0
1003.3,0,1,0
1003.33,0,1,0
1003.37,0,1,0
1003.4,0,1,0
1003.43,0,1,0
1003.47,0,1,0
1003.5,0,1,0
1003.53,0,1,0
1003.57,0,1,0
1003.6,0,1,0
1003.63,0,1,0
1003.67,0,1,0
1003.7,0,1,0
1003.73,0,1,0
1003.77,0,1,0
1003.8,0,1,0
1003.83,0,1,0
1003.87,0,1,0
1003.9,0,1,0
1003.93,0,1,0
1003.97,0,1,0
1004.0,0,1,0
1004.03,0,1,0
1004.07,0,1,0
1004.1,0,1,0
1004.13,0,1,0
1004.17,0,1,0
1004.2,0,1,0
1004.23,0,1,0
1004.27,0,1,0
1004.3,0,1,0
1004.33,0,1,0
1004.37,0,1,0
1004.4,0,1,0
1004.43,0,1,0
1004.47,0,1,0
1004.5,0,1,0
1004.53,0,1,0
1004.57,0,1,0
1004.6,0,1,0
1004.63,0,1,0
1004.67,0,1,0
1004.7,0,1,0
1004.73,0,1,0
1004.77,0,1,0
1004.8,0,1,0
1004.83,0,1,0
1004.87,0,1,0
1004.9,0,1,0
1004.93,0,1,0
1004.97,0,1,0
1005.0,0,1,0
1005.03,0,1,0
1005.07,0,1,0
1005.1,0,1,0
1005.13,0,1,0
1005.17,0,1,0
1005.2,0,1,0
1005.23,0,1,0
1005.27,0,1,0
1005.3,0,1,0
1005.33,0,1,0
1005.37,0,1,0
1005.4,0,1,0
1005.43,0,1,0
1005.47,0,1,0
1005.5,0,1,0
1005.53,0,1,0
1005.57,0,1,0
1005.6,0,1,0
1005.63,0,1,0
1005.67,0,1,0
1005.7,0,1,0
1005.73,0,1,0
1005.77,0,1,0
1005.8,0,1,0
1005.83,0,1,0
1005.87,0,1,0
1005.9,0,1,0
1005.93,0,1,0
1005.97,0,1,0
1006.0,0,1,0
1006.03,0,1,0
1006.07,0,1,0
1006.1,0,1,0
1006.13,0,1,0
1006.17,0,1,0
1006.2,0,1,0
1006.23,0,1,0
1006.27,0,1,0
1006.3,0,1,0
1006.33,0,1,0
1006.37,0,1,0
1006.4,0,1,0
1006.43,0,1,0
1006.47,0,1,0
1006.5,0,1,0
1006.53,0,1,0
1006.57,0,1,0
1006.6,0,1,0
1006.63,0,1,0
1006.67,0,1,0
1006.7,0,1,0
1006.73,0,1,0
1006.77,0,1,0
1006.8,0,1,0
1006.83,0,1,0
1006.87,0,1,0
1006.9,0,1,0
1006.93,0,1,0
1006.97,0,1,0
1007.0,0,1,0
1007.03,0,1,0
1007.07,0,1,0
1007.1,0,1,0
1007.13,0,1,0
1007.17,0,1,0
1007.2,0,1,0
1007.23,0,1,0
1007.27,0,1,0
1007.3,0,1,0
1007.33,0,1,0
1007.37,0,1,0
1007.4,0,1,0
1007.43,0,1,0
1007.47,0,1,0
1007.5,0,1,0
1007.53,0,1,0
1007.57,0,1,0
1007.6,0,1,0
1007.63,0,1,0
1007.67,0,1,0
1007.7,0,1,0
1007.73,0,1,0
1007.77,0,1,0
1007.8,0,1,0
1007.83,0,1,0
1007.87,0,1,0
1007.9,0,1,0
1007.93,0,1,0
1007.97,0,1,0
1008.0,0,1,0
1008.03,0,1,0
1008.07,0,1,0
1008.1,0,1,0
1008.13,0,1,0
1008.17,0,1,0
1008.2,0,1,0
1008.23,0,1,0
1008.27,0,1,0
1008.3,1,0,0
1008.33,1,0,0
1008.37,1,0,0
1008.4,1,0,0
1008.43,1,0,0
1008.47,1,0,0
1008.5,1,0,0
1008.53,1,0,0
1008.57,1,0,0
1008.6,1,0,0
1008.63,1,0,0
1008.67,1,0,0
1008.7,1,0,0
1008.73,1,0,0
1008.77,1,0,0
1008.8,1,0,0
1008.83,1,0,0
1008.87,1,0,0
1008.9,1,0,0
1008.93,1,0,0
1008.97,1,0,0
1009.0,1,0,0
1009.03,1,0,0
1009.07,1,0,0
1009.1,1,0,0
1009.13,1,0,0
1009.17,1,0,0
1009.2,1,0,0
1009.23,1,0,0
1009.27,1,0,0
1009.3,1,0,0
1009.33,1,0,0
1009.37,1,0,0
1009.4,1,0,0
1009.43,1,0,0
1009.47,1,0,0
1009.5,1,0,0
1009.53,1,0,0
1009.57,1,0,0
1009.6,1,0,0
1009.63,1,0,0
1009.67,1,0,0
1009.7,1,0,0
1009.73,1,0,0
1009.77,1,0,0
1009.8,1,0,0
1009.83,1,0,0
1009.87,1,0,0
1009.9,1,0,0
1009.93,1,0,0
1009.97,1,0,0
1010.0,0,1,0
1010.03,0,1,0
1010.07,0,1,0
1010.1,0,1,0
1010.13,0,1,0
1010.17,0,1,0
1010.2,0,1,0
1010.23,0,1,0
1010.27,0,1,0
1010.3,0,1,0
1010.33,0,1,0
1010.37,0,1,0
1010.4,0,1,0
1010.43,0,1,0
1010.47,0,1,0
1010.5,0,1,0
1010.53,0,1,0
1010.57,0,1,0
1010.6,0,1,0
1010.63,0,1,0
1010.67,0,1,0
1010.7,0,1,0
1010.73,0,1,0
1010.77,0,1,0
1010.8,0,1,0
1010.83,0,1,0
1010.87,0,1,0
1010.9,0,1,0
1010.93,0,1,0
1010.97,0,1,0
1011.0,0,1,0
1011.03,0,1,0
1011.07,0,1,0
1011.1,0,1,0
1011.13,0,1,0
1011.17,0,1,0
1011.2,0,1,0
1011.23,0,1,0
1011.27,0,1,0
1011.3,0,1,0
1011.33,0,1,0
1011.37,0,1,0
1011.4,0,1,0
1011.43,0,1,0
1011.47,0,1,0
1011.5,0,1,0
1011.53,0,1,0
1011.57,0,1,0
1011.6,0,1,0
1011.63,0,1,0
1011.67,0,1,0
1011.7,0,1,0
1011.73,0,1,0
1011.77,0,1,0
1011.8,0,1,0
1011.83,0,1,0
1011.87,0,1,0
1011.9,0,1,0
1011.93,0,1,0
1011.97,0,1,0
1012.0,0,1,0
1012.03,0,1,0
1012.07,0,1,0
1012.1,0,1,0
1012.13,0,1,0
1012.17,0,1,0
1012.2,0,1,0
1012.23,0,1,0
1012.27,0,1,0
1012.3,0,1,0
1012.33,0,1,0
1012.37,0,1,0
1012.4,0,1,0
1012.43,0,1,0
1012.47,0,1,0
1012.5,0,1,0
1012.53,0,1,0
1012.57,0,1,0
1012.6,0,1,0
1012.63,0,1,0
1012.67,0,1,0
1012.7,0,1,0
1012.73,0,1,0
1012.77,0,1,0
1012.8,0,1,0
1012.83,0,1,0
1012.87,0,1,0
1012.9,0,1,0
1012.93,0,1,0
1012.97,0,1,0
1013.0,0,1,0
1013.03,0,1,0
1013.07,0,1,0
1013.1,0,1,0
1013.13,0,1,0
1013.17,0,1,0
1013.2,0,1,0
1013.23,0,1,0
1013.27,0,1,0
1013.3,0,1,0
1013.33,0,1,0
1013.37,0,1,0
1013.4,0,1,0
1013.43,0,1,0
1013.47,0,1,0
1013.5,0,1,0
1013.53,0,1,0
1013.57,0,1,0
1013.6,0,1,0
1013.63,0,1,0
1013.67,0,1,0
1013.7,0,1,0
1013.73,0,1,0
1013.77,0,1,0
1013.8,0,1,0
1013.83,0,1,0
1013.87,0,1,0
1013.9,0,1,0
1013.93,0,1,0
1013.97,0,1,0
1014.0,0,1,0
1014.03,0,1,0
1014.07,0,1,0
1014.1,0,1,0
1014.13,0,1,0
1014.17,0,1,0
1014.2,0,1,0
1014.23,0,1,0
1014.27,0,1,0
1014.3,0,1,0
1014.33,0,1,0
1014.37,0,1,0
1014.4,0,1,0
1014.43,0,1,0
1014.47,0,1,0
1014.5,0,1,0
1014.53,0,1,0
1014.57,0,1,0
1014.6,0,1,0
1014.63,0,1,0
1014.67,0,1,0
1014.7,0,1,0
1014.73,0,1,0
1014.77,0,1,0
1014.8,0,1,0
1014.83,0,1,0
1014.87,0,1,0
1014.9,0,1,0
1014.93,0,1,0
1014.97,0,1,0
1015.0,0,1,0
1015.03,0,1,0
1015.07,0,1,0
1015.1,0,1,0
1015.13,0,1,0
1015.17,0,1,0
1015.2,0,1,0
1015.23,0,1,0
1015.27,0,1,0
1015.3,0,1,0
1015.33,0,1,0
1015.37,0,1,0
1015.4,0,1,0
1015.43,0,1,0
1015.47,0,1,0
1015.5,0,1,0
1015.53,0,1,0
1015.57,0,1,0
1015.6,0,1,0
1015.63,0,1,0
1015.67,0,1,0
1015.7,0,1,0
1015.73,0,1,0
1015.77,0,1,0
1015.8,0,1,0
1015.83,0,1,0
1015.87,0,1,0
1015.9,0,1,0
1015.93,0,1,0
1015.97,0,1,0
1016.0,0,1,0
1016.03,0,1,0
1016.07,0,1,0
1016.1,0,1,0
1016.13,0,1,0
1016.17,0,1,0
1016.2,0,1,0
1016.23,0,1,0
1016.27,0,1,0
1016.3,0,1,0
1016.33,0,1,0
1016.37,0,1,0
1016.4,0,1,0
1016.43,0,1,0
1016.47,0,1,0
1016.5,0,1,0
1016.53,0,1,0
1016.57,0,1,0
1016.6,0,0,1
1016.63,0,0,1
1016.67,0,0,1
1016.7,0,0,1
1016.73,0,0,1
1016.77,0,0,1
1016.8,0,0,1
1016.83,0,0,1
1016.87,0,0,1
1016.9,0,0,1
1016.93,0,0,1
1016.97,0,0,1
1017.0,0,0,1
1017.03,0,0,1
1017.07,0,0,1
1017.1,0,0,1
1017.13,0,0,1
1017.17,0,0,1
1017.2,0,0,1
1017.23,0,0,1
1017.27,0,0,1
1017.3,0,0,1
1017.33,0,0,1
1017.37,0,0,1
1017.4,0,0,1
1017.43,0,0,1
1017.47,0,0,1
1017.5,0,0,1
1017.53,0,0,1
1017.57,0,0,1
1017.6,0,0,1
1017.63,0,0,1
1017.67,0,0,1
1017.7,0,0,1
1017.73,0,0,1
1017.77,0,0,1
1017.8,0,0,1
1017.83,0,0,1
1017.87,0,0,1
1017.9,0,0,1
1017.93,0,0,1
1017.97,0,0,1
1018.0,0,0,1
1018.03,0,0,1
1018.07,0,0,1
1018.1,0,0,1
1018.13,0,0,1
1018.17,0,0,1
1018.2,0,0,1
1018.23,0,0,1
1018.27,0,0,1
1018.3,0,1,0
1018.33,0,1,0
1018.37,0,1,0
1018.4,0,1,0
1018.43,0,1,0
1018.47,0,1,0
1018.5,0,1,0
1018.53,0,1,0
1018.57,0,1,0
1018.6,0,1,0
1018.63,0,1,0
1018.67,0,1,0
1018.7,0,1,0
1018.73,0,1,0
1018.77,0,1,0
1018.8,0,1,0
1018.83,0,1,0
1018.87,0,1,0
1018.9,0,1,0
1018.93,0,1,0
1018.97,0,1,0
1019.0,0,1,0
1019.03,0,1,0
1019.07,0,1,0
1019.1,0,1,0
1019.13,0,1,0
1019.17,0,1,0
1019.2,0,1,0
1019.23,0,1,0
1019.27,0,1,0
1019.3,0,1,0
1019.33,0,1,0
1019.37,0,1,0
1019.4,0,1,0
1019.43,0,1,0
1019.47,0,1,0
1019.5,0,1,0
1019.53,0,1,0
1019.57,0,1,0
1019.6,0,1,0
1019.63,0,1,0
1019.67,0,1,0
1019.7,0,1,0
1019.73,0,1,0
1019.77,0,1,0
1019.8,0,1,0
1019.83,0,1,0
1019.87,0,1,0
1019.9,0,1,0
1019.93,0,1,0
1019.97,0,1,0
1020.0,0,1,0
1020.03,0,1,0
1020.07,0,1,0
1020.1,0,1,0
1020.13,0,1,0
1020.17,0,1,0
1020.2,0,1,0
1020.23,0,1,0
1020.27,0,1,0
1020.3,0,1,0
1020.33,0,1,0
1020.37,0,1,0
1020.4,0,1,0
1020.43,0,1,0
1020.47,0,1,0
1020.5,0,1,0
1020.53,0,1,0
1020.57,0,1,0
1020.6,0,1,0
1020.63,0,1,0
1020.67,0,1,0
1020.7,0,1,0
1020.73,0,1,0
1020.77,0,1,0
1020.8,0,1,0
1020.83,0,1,0
1020.87,0,1,0
1020.9,0,1,0
1020.93,0,1,0
1020.97,0,1,0
1021.0,0,1,0
1021.03,0,1,0
1021.07,0,1,0
1021.1,0,1,0
1021.13,0,1,0
1021.17,0,1,0
1021.2,0,1,0
1021.23,0,1,0
1021.27,0,1,0
1021.3,0,1,0
1021.33,0,1,0
1021.37,0,1,0
1021.4,0,1,0
1021.43,0,1,0
1021.47,0,1,0
1021.5,0,1,0
1021.53,0,1,0
1021.57,0,1,0
1021.6,0,1,0
1021.63,0,1,0
1021.67,0,1,0
1021.7,0,1,0
1021.73,0,1,0
1021.77,0,1,0
1021.8,0,1,0
1021.83,0,1,0
1021.87,0,1,0
1021.9,0,1,0
1021.93,0,1,0
1021.97,0,1,0
1022.0,0,1,0
1022.03,0,1,0
1022.07,0,1,0
1022.1,0,1,0
1022.13,0,1,0
1022.17,0,1,0
1022.2,0,1,0
1022.23,0,1,0
1022.27,0,1,0
1022.3,0,1,0
1022.33,0,1,0
1022.37,0,1,0
1022.4,0,1,0
1022.43,0,1,0
1022.47,0,1,0
1022.5,0,1,0
1022.53,0,1,0
1022.57,0,1,0
1022.6,0,1,0
1022.63,0,1,0
1022.67,0,1,0
1022.7,0,1,0
1022.73,0,1,0
1022.77,0,1,0
1022.8,0,1,0
1022.83,0,1,0
1022.87,0,1,0
1022.9,0,1,0
1022.93,0,1,0
1022.97,0,1,0
1023.0,0,1,0
1023.03,0,1,0
1023.07,0,1,0
1023.1,0,1,0
1023.13,0,1,0
1023.17,0,1,0
1023.2,0,1,0
1023.23,0,1,0
1023.27,0,1,0
1023.3,0,1,0
1023.33,0,1,0
1023.37,0,1,0
1023.4,0,1,0
1023.43,0,1,0
1023.47,0,1,0
1023.5,0,1,0
1023.53,0,1,0
1023.57,0,1,0
1023.6,0,1,0
1023.63,0,1,0
1023.67,0,1,0
1023.7,0,1,0
1023.73,0,1,0
1023.77,0,1,0
1023.8,0,1,0
1023.83,0,1,0
1023.87,0,1,0
1023.9,0,1,0
1023.93,0,1,0
1023.97,0,1,0
1024.0,0,1,0
1024.03,0,1,0
1024.07,0,1,0
1024.1,0,1,0
1024.13,0,1,0
1024.17,0,1,0
1024.2,0,1,0
1024.23,0,1,0
1024.27,0,1,0
1024.3,0,1,0
1024.33,0,1,0
1024.37,0,1,0
1024.4,0,1,0
1024.43,0,1,0
1024.47,0,1,0
1024.5,0,1,0
1024.53,0,1,0
1024.57,0,1,0
1024.6,0,1,0
1024.63,0,1,0
1024.67,0,1,0
1024.7,0,1,0
1024.73,0,1,0
1024.77,0,1,0
1024.8,0,1,0
1024.83,0,1,0
1024.87,0,1,0
1024.9,0,1,0
1024.93,0,1,0
1024.97,0,1,0
1025.0,0,1,0
1025.03,0,1,0
1025.07,0,1,0
1025.1,0,1,0
1025.13,0,1,0
1025.17,0,1,0
1025.2,0,1,0
1025.23,0,1,0
1025.27,0,1,0
1025.3,0,1,0
1025.33,0,1,0
1025.37,0,1,0
1025.4,0,1,0
1025.43,0,1,0
1025.47,0,1,0
1025.5,0,1,0
1025.53,0,1,0
1025.57,0,1,0
1025.6,0,1,0
1025.63,0,1,0
1025.67,0,1,0
1025.7,0,1,0
1025.73,0,1,0
1025.77,0,1,0
1025.8,0,1,0
1025.83,0,1,0
1025.87,0,1,0
1025.9,0,1,0
1025.93,0,1,0
1025.97,0,1,0
1026.0,0,1,0
1026.03,0,1,0
1026.07,0,1,0
1026.1,0,1,0
1026.13,0,1,0
1026.17,0,1,0
1026.2,0,1,0
1026.23,0,1,0
1026.27,0,1,0
1026.3,0,1,0
1026.33,0,1,0
1026.37,0,1,0
1026.4,0,1,0
1026.43,0,1,0
1026.47,0,1,0
1026.5,0,1,0
1026.53,0,1,0
1026.57,0,1,0
1026.6,0,1,0
1026.63,0,1,0
1026.67,0,1,0
1026.7,0,1,0
1026.73,0,1,0
1026.77,0,1,0
1026.8,0,1,0
1026.83,0,1,0
1026.87,0,1,0
1026.9,0,1,0
1026.93,0,1,0
1026.97,0,1,0
1027.0,0,1,0
1027.03,0,1,0
1027.07,0,1,0
1027.1,0,1,0
1027.13,0,1,0
1027.17,0,1,0
1027.2,0,1,0
1027.23,0,1,0
1027.27,0,1,0
1027.3,0,1,0
1027.33,0,1,0
1027.37,0,1,0
1027.4,0,1,0
1027.43,0,1,0
1027.47,0,1,0
1027.5,0,1,0
1027.53,0,1,0
1027.57,0,1,0
1027.6,0,1,0
1027.63,0,1,0
1027.67,0,1,0
1027.7,0,1,0
1027.73,0,1,0
1027.77,0,1,0
1027.8,0,1,0
1027.83,0,1,0
1027.87,0,1,0
1027.9,0,1,0
1027.93,0,1,0
1027.97,0,1,0
1028.0,0,1,0
1028.03,0,1,0
1028.07,0,1,0
1028.1,0,1,0
1028.13,0,1,0
1028.17,0,1,0
1028.2,0,1,0
1028.23,0,1,0
1028.27,0,1,0
1028.3,0,1,0
1028.33,0,1,0
1028.37,0,1,0
1028.4,0,1,0
1028.43,0,1,0
1028.47,0,1,0
1028.5,0,1,0
1028.53,0,1,0
1028.57,0,1,0
1028.6,0,1,0
1028.63,0,1,0
1028.67,0,1,0
1028.7,0,1,0
1028.73,0,1,0
1028.77,0,1,0
1028.8,0,1,0
1028.83,0,1,0
1028.87,0,1,0
1028.9,0,1,0
1028.93,0,1,0
1028.97,0,1,0
1029.0,0,1,0
1029.03,0,1,0
1029.07,0,1,0
1029.1,0,1,0
1029.13,0,1,0
1029.17,0,1,0
1029.2,0,1,0
1029.23,0,1,0
1029.27,0,1,0
1029.3,0,1,0
1029.33,0,1,0
1029.37,0,1,0
1029.4,0,1,0
1029.43,0,1,0
1029.47,0,1,0
1029.5,0,1,0
1029.53,0,1,0
1029.57,0,1,0
1029.6,0,1,0
1029.63,0,1,0
1029.67,0,1,0
1029.7,0,1,0
1029.73,0,1,0
1029.77,0,1,0
1029.8,0,1,0
1029.83,0,1,0
1029.87,0,1,0
1029.9,0,1,0
1029.93,0,1,0
1029.97,0,1,0
1030.0,0,1,0
1030.03,0,1,0
1030.07,0,1,0
1030.1,0,1,0
1030.13,0,1,0
1030.17,0,1,0
1030.2,0,1,0
1030.23,0,1,0
1030.27,0,1,0
1030.3,0,1,0
1030.33,0,1,0
1030.37,0,1,0
1030.4,0,1,0
1030.43,0,1,0
1030.47,0,1,0
1030.5,0,1,0
1030.53,0,1,0
1030.57,0,1,0
1030.6,0,1,0
1030.63,0,1,0
1030.67,0,1,0
1030.7,0,1,0
1030.73,0,1,0
1030.77,0,1,0
1030.8,0,1,0
1030.83,0,1,0
1030.87,0,1,0
1030.9,0,1,0
1030.93,0,1,0
1030.97,0,1,0
1031.0,0,1,0
1031.03,0,1,0
1031.07,0,1,0
1031.1,0,1,0
1031.13,0,1,0
1031.17,0,1,0
1031.2,0,1,0
1031.23,0,1,0
1031.27,0,1,0
1031.3,0,1,0
1031.33,0,1,0
1031.37,0,1,0
1031.4,0,1,0
1031.43,0,1,0
1031.47,0,1,0
1031.5,0,1,0
1031.53,0,1,0
1031.57,0,1,0
1031.6,0,1,0
1031.63,0,1,0
1031.67,0,1,0
1031.7,0,1,0
1031.73,0,1,0
1031.77,0,1,0
1031.8,0,1,0
1031.83,0,1,0
1031.87,0,1,0
1031.9,0,1,0
1031.93,0,1,0
1031.97,0,1,0
1032.0,0,1,0
1032.03,0,1,0
1032.07,0,1,0
1032.1,0,1,0
1032.13,0,1,0
1032.17,0,1,0
1032.2,0,1,0
1032.23,0,1,0
1032.27,0,1,0
1032.3,0,1,0
1032.33,0,1,0
1032.37,0,1,0
1032.4,0,1,0
1032.43,0,1,0
1032.47,0,1,0
1032.5,0,1,0
1032.53,0,1,0
1032.57,0,1,0
1032.6,0,1,0
1032.63,0,1,0
1032.67,0,1,0
1032.7,0,1,0
1032.73,0,1,0
1032.77,0,1,0
1032.8,0,1,0
1032.83,0,1,0
1032.87,0,1,0
1032.9,0,1,0
1032.93,0,1,0
1032.97,0,1,0
1033.0,0,1,0
1033.03,0,1,0
1033.07,0,1,0
1033.1,0,1,0
1033.13,0,1,0
1033.17,0,1,0
1033.2,0,1,0
1033.23,0,1,0
1033.27,0,1,0
1033.3,0,1,0
1033.33,0,1,0
1033.37,0,1,0
1033.4,0,1,0
1033.43,0,1,0
1033.47,0,1,0
1033.5,0,1,0
1033.53,0,1,0
1033.57,0,1,0
1033.6,0,1,0
1033.63,0,1,0
1033.67,0,1,0
1033.7,0,1,0
1033.73,0,1,0
1033.77,0,1,0
1033.8,0,1,0
1033.83,0,1,0
1033.87,0,1,0
1033.9,0,1,0
1033.93,0,1,0
1033.97,0,1,0
1034.0,0,1,0
1034.03,0,1,0
1034.07,0,1,0
1034.1,0,1,0
1034.13,0,1,0
1034.17,0,1,0
1034.2,0,1,0
1034.23,0,1,0
1034.27,0,1,0
1034.3,0,1,0
1034.33,0,1,0
1034.37,0,1,0
1034.4,0,1,0
1034.43,0,1,0
1034.47,0,1,0
1034.5,0,1,0
1034.53,0,1,0
1034.57,0,1,0
1034.6,0,1,0
1034.63,0,1,0
1034.67,0,1,0
1034.7,0,1,0
1034.73,0,1,0
1034.77,0,1,0
1034.8,0,1,0
1034.83,0,1,0
1034.87,0,1,0
1034.9,0,1,0
1034.93,0,1,0
1034.97,0,1,0
1035.0,0,1,0
1035.03,0,1,0
1035.07,0,1,0
1035.1,0,1,0
1035.13,0,1,0
1035.17,0,1,0
1035.2,0,1,0
1035.23,0,1,0
1035.27,0,1,0
1035.3,0,1,0
1035.33,0,1,0
1035.37,0,1,0
1035.4,0,1,0
1035.43,0,1,0
1035.47,0,1,0
1035.5,0,1,0
1035.53,0,1,0
1035.57,0,1,0
1035.6,0,1,0
1035.63,0,1,0
1035.67,0,1,0
1035.7,0,1,0
1035.73,0,1,0
1035.77,0,1,0
1035.8,0,1,0
1035.83,0,1,0
1035.87,0,1,0
1035.9,0,1,0
1035.93,0,1,0
1035.97,0,1,0
1036.0,0,1,0
1036.03,0,1,0
1036.07,0,1,0
1036.1,0,1,0
1036.13,0,1,0
1036.17,0,1,0
1036.2,0,1,0
1036.23,0,1,0
1036.27,0,1,0
1036.3,0,1,0
1036.33,0,1,0
1036.37,0,1,0
1036.4,0,1,0
1036.43,0,1,0
1036.47,0,1,0
1036.5,0,1,0
1036.53,0,1,0
1036.57,0,1,0
1036.6,0,1,0
1036.63,0,1,0
1036.67,0,1,0
1036.7,0,1,0
1036.73,0,1,0
1036.77,0,1,0
1036.8,0,1,0
1036.83,0,1,0
1036.87,0,1,0
1036.9,0,1,0
1036.93,0,1,0
1036.97,0,1,0
1037.0,0,1,0
1037.03,0,1,0
1037.07,0,1,0
1037.1,0,1,0
1037.13,0,1,0
1037.17,0,1,0
1037.2,0,1,0
1037.23,0,1,0
1037.27,0,1,0
1037.3,0,1,0
1037.33,0,1,0
1037.37,0,1,0
